,Unnamed: 0,url,domain,post_id,published,author,flow,polling,content_len,title,comments,favs,views,votes_plus,votes_minus,views_lognorm,favs_lognorm,comments_lognorm
121,121,https://habrahabr.ru/post/35229/,habrahabr.ru,35229,2008-01-12 15:21:00,@xstb,misc,True,1,Как вы плюсуете (минусуете) пост на Хабре?,33,1,172,24.0,11.0,-1.01952689736,-0.801686331991,0.245252781698
122,122,https://geektimes.ru/post/31360/,geektimes.ru,31360,2008-01-12 16:06:00,@quard,,False,10371,Hello World! в Adobe AIR,38,45,5100,15.0,4.0,2.29365682911,2.8251390238,0.556339094263
123,123,https://habrahabr.ru/post/18626/,habrahabr.ru,18626,2008-01-12 17:04:00,@don_sacho,misc,False,3775,InFuture.ru — Почувствуй будущее!,170,12,333,33.0,18.0,-0.515514297167,0.491703920139,1.41437545318
124,124,https://geektimes.ru/post/18627/,geektimes.ru,18627,2008-01-12 17:18:00,@DorBer,,False,2353,Превращение в гаджет,73,10,492,35.0,2.0,0.01541640663,1.23070968645,1.03578558104
125,125,https://habrahabr.ru/post/18630/,habrahabr.ru,18630,2008-01-12 19:43:00,@youmee,develop,False,1338,Векторизация растровых логотипов,40,107,26900,53.0,7.0,2.8209931604,1.97015204795,0.373027683128
126,126,https://habrahabr.ru/post/18631/,habrahabr.ru,18631,2008-01-12 20:15:00,@Gunger,misc,False,726,Иконки для Хабрахабра — приближение Суперхабра?,86,5,301,54.0,4.0,-0.589068181038,-0.0426936565209,0.916101305141
127,127,https://geektimes.ru/post/18639/,geektimes.ru,18639,2008-01-12 23:14:00,@ManPavel,,False,648,SteveNote Expo,2,1,158,9.0,9.0,-1.04800140709,-0.525221200413,-1.43727070509
128,128,https://habrahabr.ru/post/18644/,habrahabr.ru,18644,2008-01-13 00:51:00,@BAHO,develop,False,2684,Ссылки доверия,63,22,222,25.0,0.0,-0.815062064595,0.886576423921,0.690930212745
129,129,https://geektimes.ru/post/18654/,geektimes.ru,18654,2008-01-13 11:55:00,@Eunix,,False,890,Перевод RSS в Yahoo! Pipes,7,15,766,20.0,0.0,0.443308286602,1.60454984307,-0.66437467167
130,130,https://habrahabr.ru/post/18655/,habrahabr.ru,18655,2008-01-13 13:01:00,@Shpankov,develop,False,661,Выиграй Nintendo Wii плюс Guitar Hero III,4,0,214,4.0,6.0,-0.837992511745,-1.28721883103,-1.15047004459
131,131,https://habrahabr.ru/post/18658/,habrahabr.ru,18658,2008-01-13 14:55:00,@art_of_press,misc,False,10022,Профиль инвестора: венчурный фонд Martinson Trigon Venture Partners,12,1,303,9.0,2.0,-0.575167350862,-0.799459253797,-0.451341217806
132,132,https://habrahabr.ru/post/18660/,habrahabr.ru,18660,2008-01-13 15:08:00,@art_of_press,misc,False,15329,История успеха стартапа eHarmony. Часть I,45,38,684,54.0,8.0,0.0344328104936,1.25148782375,0.459589479466
133,133,https://geektimes.ru/post/18663/,geektimes.ru,18663,2008-01-13 16:41:00,@Franco,,False,723,Портативный паяльник,33,6,3800,28.0,7.0,1.91711253722,0.728010516592,0.453447488255
134,134,https://geektimes.ru/post/18664/,geektimes.ru,18664,2008-01-13 16:56:00,@olyapka,,False,2161,Первый смартфон для платформы Google Android сделали китайцы,47,2,580,26.0,5.0,0.146313787335,-0.140223777667,0.719742100643
135,135,https://geektimes.ru/post/18676/,geektimes.ru,18676,2008-01-13 22:58:00,@tsepelev,,False,2218,OpenFrame — iPhone для дома,33,2,204,19.0,6.0,-0.813543678749,-0.15824198548,0.435084343301
136,136,https://geektimes.ru/post/18677/,geektimes.ru,18677,2008-01-13 23:12:00,@andreikharlanov,,False,357,Интервью Билла Гейтса блогу Gizmodo,1,0,834,6.0,5.0,0.488104490191,-1.28744948294,-1.76187428072
137,137,https://habrahabr.ru/post/31363/,habrahabr.ru,31363,2008-01-14 04:05:00,@sunnybear,develop,False,1193,Практический CSS/JS: архивируем все!,68,82,1300,36.0,2.0,0.504286976032,1.74853221995,0.733695301853
138,138,https://habrahabr.ru/post/18682/,habrahabr.ru,18682,2008-01-14 04:11:00,@mobilz,misc,False,3566,Mobilz.net — мобильный стартап,5,2,199,6.0,16.0,-0.89220754687,-0.534146182768,-1.01006627819
139,139,https://habrahabr.ru/post/18683/,habrahabr.ru,18683,2008-01-14 04:31:00,@arestov,admin,False,4842,"Укради этот фильм 2. Если пираты и платят, то они платят щедро",27,21,330,36.0,4.0,-0.51359287485,0.830706589245,0.0922732095224
140,140,https://geektimes.ru/post/18684/,geektimes.ru,18684,2008-01-14 05:14:00,@andreikharlanov,,False,924,Get a Mac: Time Machine,40,1,261,21.0,7.0,-0.581471397136,-0.5624139609,0.578310133664
141,141,https://habrahabr.ru/post/18686/,habrahabr.ru,18686,2008-01-14 07:06:00,@inf,misc,False,3464,Ловец Сновидений,8,2,400,6.0,10.0,-0.369145514777,-0.536329750972,-0.71875073361
142,142,https://habrahabr.ru/post/18690/,habrahabr.ru,18690,2008-01-14 10:33:00,@meako,develop,False,15368,Вперед в будущее! Переход с ICQ на Jabber,386,277,31600,157.0,10.0,2.93753903541,2.59943612724,1.9747701672
143,143,https://habrahabr.ru/post/18693/,habrahabr.ru,18693,2008-01-14 11:17:00,@rglab,develop,False,9296,Конструктор для создания контент-зависимых приложений в стиле Веб 2.0,23,62,1600,29.0,4.0,0.662969548893,1.54676291994,-0.0195903424842
144,144,https://habrahabr.ru/post/18695/,habrahabr.ru,18695,2008-01-14 12:08:00,@juks,develop,False,2342,Blitz Templates,164,64,2800,29.0,3.0,1.07828399693,1.55815526033,1.35326076554
145,145,https://habrahabr.ru/post/18696/,habrahabr.ru,18696,2008-01-14 13:10:00,@badlittleduck,design,False,17709,Прототипирование web-сайтов. Собирая воедино.,40,182,20200,36.0,2.0,2.54683636511,2.25201313955,0.356097443448
146,146,https://habrahabr.ru/post/18699/,habrahabr.ru,18699,2008-01-14 13:52:00,@vladon,develop,False,812,Исходники Sim City открыты под GNU GPL,17,7,957,26.0,5.0,0.261730622527,0.114074619272,-0.230898961347
147,147,https://habrahabr.ru/post/18700/,habrahabr.ru,18700,2008-01-14 14:58:00,@enie,misc,False,399,iDollar: добавлены иконки сайтов,12,0,208,2.0,14.0,-0.862150199444,-1.28996430968,-0.458457579314
148,148,https://habrahabr.ru/post/18701/,habrahabr.ru,18701,2008-01-14 15:06:00,@suckdontbite,develop,False,714,Lightview — очередной превьювер изображений,76,66,1500,33.0,9.0,0.609015789433,1.5644463768,0.814621501883
149,149,https://habrahabr.ru/post/18703/,habrahabr.ru,18703,2008-01-14 15:59:00,@alizar,admin,False,2103,Microsoft и Google строят свои сети CDN,12,1,1000,9.0,4.0,0.305367268174,-0.817697559036,-0.460757832583
150,150,https://habrahabr.ru/post/31364/,habrahabr.ru,31364,2008-01-14 19:19:00,@alizar,develop,False,7570,Почему WiFi нужно держать открытым,169,38,16400,77.0,6.0,2.40456598353,1.19534784707,1.3906384223
151,151,https://habrahabr.ru/post/18712/,habrahabr.ru,18712,2008-01-14 19:22:00,@janisha,develop,False,524,Бессмертная улитка,178,6,800,23.0,8.0,0.133554146446,0.0315943150841,1.41994597975
152,152,https://geektimes.ru/post/18713/,geektimes.ru,18713,2008-01-14 19:56:00,@Fade,,False,899,Wii — проигрывание музыки и кино на приставке,8,0,344,11.0,5.0,-0.32237711364,-1.2558469028,-0.5831211945
153,153,https://geektimes.ru/post/18716/,geektimes.ru,18716,2008-01-14 20:59:00,@zboris,,False,923,"Apple QuickTime, iTunes, Safari for Windows что дальше?",11,0,257,4.0,7.0,-0.58891237096,-1.24329545239,-0.359171251248
154,154,https://geektimes.ru/post/18717/,geektimes.ru,18717,2008-01-14 21:01:00,@2Bad,,False,1358,Macworld: прямая трансляция,114,5,313,49.0,10.0,-0.404259092245,0.58219276948,1.38366607359
155,155,https://habrahabr.ru/post/287784/,habrahabr.ru,287784,2008-01-14 22:05:00,@xstb,marketing,False,661,А что вы знаете о рисках?,9,1,315,2.0,5.0,-0.555002060452,-0.811051699889,-0.647253796237
156,156,https://habrahabr.ru/post/18721/,habrahabr.ru,18721,2008-01-14 22:22:00,@Shpankov,develop,False,1605,Европейская комиссия начала два расследования,86,0,174,16.0,4.0,-0.99473834446,-1.27543720453,0.898397910155
157,157,https://habrahabr.ru/post/18730/,habrahabr.ru,18730,2008-01-15 00:48:00,@sunnybear,develop,False,1100,"CSS Sprites: все, что вы знали, но боялись спросить",57,175,4700,92.0,3.0,1.44944737897,2.20899644635,0.613904666438
158,158,https://geektimes.ru/post/31365/,geektimes.ru,31365,2008-01-15 00:55:00,@bubuq,,False,3047,Девять доказательств божественной природы Гугля,131,13,822,63.0,22.0,0.491135036129,1.43887863657,1.47415299195
159,159,https://geektimes.ru/post/18732/,geektimes.ru,18732,2008-01-15 01:07:00,@allmoney,,False,273,Gmail MP3 Player,42,4,264,44.0,22.0,-0.565181879434,0.381690812438,0.599084857776
160,160,https://geektimes.ru/post/35233/,geektimes.ru,35233,2008-01-15 01:21:00,@suckdontbite,,True,1,А как вы относитесь к рекламным роликам компании Apple?,9,0,106,4.0,12.0,-1.40803630598,-1.25169501773,-0.521754652699
161,161,https://geektimes.ru/post/18734/,geektimes.ru,18734,2008-01-15 02:41:00,@ManPavel,,False,1106,Первый пакет приложений,9,4,305,18.0,2.0,-0.416115079265,0.388633874016,-0.519258323932
162,162,https://habrahabr.ru/post/287146/,habrahabr.ru,287146,2008-01-15 03:34:00,@apivovarov,marketing,False,660,Pepsi и Amazon бесплатно раздадут товаров на $1 млрд.,4,1,293,7.0,3.0,-0.610646395529,-0.80688511723,-1.1418362757
163,163,https://habrahabr.ru/post/18741/,habrahabr.ru,18741,2008-01-15 07:02:00,@VVBash,develop,False,2570,А все таки — нужна ли полная кросс-браузерность?,221,13,1400,35.0,20.0,0.54491488746,0.497090093526,1.58499329052
164,164,https://geektimes.ru/post/18743/,geektimes.ru,18743,2008-01-15 10:10:00,@blv,,False,817,Media Player и Internet Explorer в составе Windows — нечестная конкуренция?,129,0,261,8.0,9.0,-0.558976805384,-1.24656067203,1.45958111257
165,165,https://habrahabr.ru/post/18747/,habrahabr.ru,18747,2008-01-15 11:45:00,@minibikini,misc,False,160,RSS личной хабраленты без комментариев,4,0,171,2.0,4.0,-1.01529269788,-1.2782546307,-1.1325584145
166,166,https://habrahabr.ru/post/18748/,habrahabr.ru,18748,2008-01-15 11:46:00,@Fade,develop,False,1758,Lightwindow — функциональный клон Lightbox,23,31,1100,11.0,4.0,0.36182988339,1.0462011021,-0.00586616739463
167,167,https://habrahabr.ru/post/18754/,habrahabr.ru,18754,2008-01-15 13:02:00,@minibikini,misc,False,168,RSS личной хабраленты без комментариев,5,1,150,6.0,4.0,-1.11091116726,-0.812099867236,-0.999169573938
168,168,https://habrahabr.ru/post/18757/,habrahabr.ru,18757,2008-01-15 14:07:00,@Shpankov,develop,False,1082,Сбор пожеланий для Opera Mini,2,0,163,6.0,4.0,-1.0414122487,-1.26962654049,-1.48816595852
169,169,https://habrahabr.ru/post/18759/,habrahabr.ru,18759,2008-01-15 14:27:00,@Setti,misc,False,32,Уважаемый хабраофис!,23,0,311,49.0,15.0,-0.56139001615,-1.26346161748,0.00659983884366
170,170,https://habrahabr.ru/post/18761/,habrahabr.ru,18761,2008-01-15 14:52:00,@alizar,develop,False,1568,iPhone стал самым популярным устройством для сёрфинга,53,1,241,22.0,4.0,-0.748289733573,-0.79505440929,0.587126466132
171,171,https://geektimes.ru/post/18765/,geektimes.ru,18765,2008-01-15 15:24:00,@lovermann,,False,752,Новое лого XEROX,101,3,2100,30.0,11.0,1.3889860494,0.169373913251,1.25669048561
172,172,https://habrahabr.ru/post/18770/,habrahabr.ru,18770,2008-01-15 17:01:00,@alizar,admin,False,1753,Nirvanix бросает вызов хостингу Amazon S3,1,4,227,6.0,1.0,-0.790325650985,-0.181065308341,-1.77667464559
173,173,https://geektimes.ru/post/18774/,geektimes.ru,18774,2008-01-15 17:27:00,@Tigger,,False,2066,Дата-центры поплывут в апреле,128,12,401,47.0,0.0,-0.165893834416,1.36691753477,1.42468921108
174,174,https://habrahabr.ru/post/18775/,habrahabr.ru,18775,2008-01-15 17:36:00,@arestov,develop,False,742,Мечта слонов,91,8,212,37.0,5.0,-0.838465338792,0.212306607189,0.970283583316
175,175,https://habrahabr.ru/post/35235/,habrahabr.ru,35235,2008-01-15 17:37:00,@Miyazaki,misc,True,1,"Хабранарод, как часто вы пользуетесь хабрапочтой",0,0,108,0.0,0.0,-1.3333248166,-1.25987344294,-2.26184870321
176,176,https://geektimes.ru/post/18785/,geektimes.ru,18785,2008-01-15 22:33:00,@S11a,,False,983,Apple и Starbucks,35,6,231,29.0,4.0,-0.681102075,0.729458303914,0.439808738266
177,177,https://habrahabr.ru/post/18786/,habrahabr.ru,18786,2008-01-15 22:51:00,@Shpankov,develop,False,2887,«Неподдерживаемый веб-браузер». Кому приговор?,290,1,817,38.0,27.0,0.164399133164,-0.795581112967,1.780644683
178,178,https://habrahabr.ru/post/18787/,habrahabr.ru,18787,2008-01-15 23:35:00,@Mastyf,develop,False,926,jQuery обновилась до версии 1.2.2,30,9,304,30.0,5.0,-0.56548748265,0.28706978179,0.185883280828
179,179,https://habrahabr.ru/post/31367/,habrahabr.ru,31367,2008-01-16 00:30:00,@sunnybear,develop,False,4686,Кроссбраузерное подчеркивание: трудности отрисовки,39,31,1000,34.0,4.0,0.319026087353,1.0664007755,0.365532975567
180,180,https://geektimes.ru/post/35236/,geektimes.ru,35236,2008-01-16 00:36:00,@porchini,,True,1,"Если у вас MacBook (Pro, Air), то пользуетесь ли вы мышкой?",44,0,2800,13.0,11.0,1.65776682924,-1.23992682731,0.613590852835
181,181,https://geektimes.ru/post/35237/,geektimes.ru,35237,2008-01-16 00:50:00,@suckdontbite,,True,1,Вы довольны новинками с Macworld'а?,72,0,257,22.0,9.0,-0.571248829333,-1.22291589089,0.989433225487
182,182,https://geektimes.ru/post/18791/,geektimes.ru,18791,2008-01-16 00:52:00,@Tylerskald,,False,1339,Необычные мониторы от NEC и Alienware,29,6,12600,18.0,1.0,3.05833241942,0.739839694931,0.301660693829
183,183,https://geektimes.ru/post/18792/,geektimes.ru,18792,2008-01-16 01:11:00,@Tylerskald,,False,1409,Сумка-генератор от Voltaic,14,1,465,20.0,1.0,-0.038090361375,-0.522869749051,-0.231833411771
184,184,https://habrahabr.ru/post/18799/,habrahabr.ru,18799,2008-01-16 06:48:00,@art_of_press,misc,False,2249,Все сделки 2007 г. в области web/technology на западном рынке,9,4,178,10.0,5.0,-0.957499378212,-0.177405662425,-0.611689836591
185,185,https://habrahabr.ru/post/18805/,habrahabr.ru,18805,2008-01-16 12:09:00,@kortunov,design,False,2129,Как делались иконки машинок для Автокадабры,105,39,2800,162.0,6.0,1.12647113794,1.23448596435,1.063698558
186,186,https://habrahabr.ru/post/18808/,habrahabr.ru,18808,2008-01-16 13:36:00,@mix2000,develop,False,1529,Drupal'у семь лет,11,3,208,22.0,4.0,-0.836413737973,-0.320885637137,-0.474734950811
187,187,https://habrahabr.ru/company/infostart/blog/18810/,habrahabr.ru,18810,2008-01-16 14:21:00,,misc,False,2967,10 фактов об ИНФОСТАРТ,12,5,3700,5.0,8.0,1.37567107169,-0.0422316518707,-0.417028527249
188,188,https://habrahabr.ru/post/18814/,habrahabr.ru,18814,2008-01-16 15:23:00,@Andrey,misc,False,3404,Актуально ли открытие в рунете сообщества владельцев?,47,3,297,25.0,12.0,-0.562964893137,-0.307304257538,0.50636043504
189,189,https://habrahabr.ru/post/18816/,habrahabr.ru,18816,2008-01-16 15:50:00,@sunnyfox,develop,False,443,Сколько весят огурцы,5,0,391,0.0,0.0,-0.351212803949,-1.25510450055,-0.958054646322
190,190,https://geektimes.ru/post/18819/,geektimes.ru,18819,2008-01-16 16:12:00,@Novikov,,False,1118,Почему я до сих пор не перешел на «Мак»,234,1,662,55.0,55.0,0.285137299184,-0.503384693939,1.91145350002
191,191,https://geektimes.ru/post/18822/,geektimes.ru,18822,2008-01-16 17:06:00,@Souznik,,False,537,Куда все идут,15,0,304,19.0,5.0,-0.41543245412,-1.19830390896,-0.18955452457
192,192,https://geektimes.ru/post/18823/,geektimes.ru,18823,2008-01-16 17:08:00,@alizar,,False,3561,"Три бизнес-модели, которые могут принести твиттеру миллиарды",9,8,267,15.0,3.0,-0.530502172021,1.01905986698,-0.552002950557
